<86>May 16 02:38:20 userdel[3039998]: delete user 'rooter'
<86>May 16 02:38:20 userdel[3039998]: removed group 'rooter' owned by 'rooter'
<86>May 16 02:38:20 groupadd[3040005]: group added to /etc/group: name=rooter, GID=1253
<86>May 16 02:38:20 groupadd[3040005]: group added to /etc/gshadow: name=rooter
<86>May 16 02:38:20 groupadd[3040005]: new group: name=rooter, GID=1253
<13>May 16 02:38:39 rpmi: liblqr-0.4.3-alt1 sisyphus+356629.200.1.1 1725279244 installed
<13>May 16 02:38:39 rpmi: highway-libs-1.2.0-alt1 sisyphus+350172.100.1.1 1717270054 installed
<13>May 16 02:38:39 rpmi: libjbig2.1-2.1-alt2 sisyphus+326386.40.6.1 1691148231 installed
<13>May 16 02:38:39 rpmi: libfftw3-common-3.3.10-alt2 sisyphus+363193.200.2.1 1732292771 installed
<13>May 16 02:38:39 rpmi: libfftw3-3.3.10-alt2 sisyphus+363193.200.2.1 1732292771 installed
<13>May 16 02:38:39 rpmi: djvu-common-3.5.28-alt3 sisyphus+376290.2600.24.2 1745368454 installed
<13>May 16 02:38:39 rpmi: libdjvu-3.5.28-alt3 sisyphus+376290.2600.24.2 1745368454 installed
<13>May 16 02:38:39 rpmi: libdav1d_7-1.5.1-alt1 sisyphus+375116.100.1.1 1739813289 installed
<13>May 16 02:38:39 rpmi: libgts-0.7.6-alt2.drc20130205.1 sisyphus+346279.200.2.1 1716435910 installed
<13>May 16 02:38:39 rpmi: libpaper2-2:2.1.3-alt1 sisyphus+340967.100.1.1 1708276732 installed
<13>May 16 02:38:39 rpmi: libverto-0.3.2-alt1_1 sisyphus+321176.2200.10.2 1684803947 installed
<13>May 16 02:38:39 rpmi: liblmdb-0.9.33-alt1 sisyphus+360625.100.1.1 1729819640 installed
<13>May 16 02:38:39 rpmi: libkeyutils-1.6.3-alt1 sisyphus+346336.200.2.2 1716472658 installed
<13>May 16 02:38:39 rpmi: libcom_err-1.47.1.0.10.ad56-alt2 sisyphus+363497.200.3.1 1732729908 installed
<13>May 16 02:38:39 rpmi: rpm-macros-alternatives-0.5.3-alt1 sisyphus+371878.100.1.1 1737988822 installed
<13>May 16 02:38:39 rpmi: alternatives-0.5.3-alt1 sisyphus+371878.100.1.1 1737988822 installed
<13>May 16 02:38:39 rpmi: ca-certificates-2025.05.12-alt1 sisyphus+383903.200.2.1 1747060316 installed
<13>May 16 02:38:39 rpmi: ca-trust-0.2.0-alt1 sisyphus+344843.100.1.1 1712743326 installed
<13>May 16 02:38:39 rpmi: p11-kit-trust-1:0.25.5-alt1 sisyphus+352553.100.1.1 1720622573 installed
<13>May 16 02:38:39 rpmi: openssl-config-3.2.0-alt1 sisyphus+366659.140.4.1 1736956949 installed
<13>May 16 02:38:39 rpmi: libcrypto3-3.3.3-alt1 sisyphus+374381.40.2.1 1739299401 installed
<13>May 16 02:38:39 rpmi: libssl3-3.3.3-alt1 sisyphus+374381.40.2.1 1739299401 installed
<13>May 16 02:38:39 rpmi: python3-3.12.10-alt1 sisyphus+381757.100.1.1 1744802808 installed
<13>May 16 02:38:40 rpmi: python3-base-3.12.10-alt1 sisyphus+381757.100.1.1 1744802808 installed
<86>May 16 02:38:40 groupadd[3049953]: group added to /etc/group: name=_keytab, GID=999
<86>May 16 02:38:40 groupadd[3049953]: group added to /etc/gshadow: name=_keytab
<86>May 16 02:38:40 groupadd[3049953]: new group: name=_keytab, GID=999
