<86>May 16 05:20:00 userdel[1824548]: delete user 'rooter'
<86>May 16 05:20:00 userdel[1824548]: removed group 'rooter' owned by 'rooter'
<86>May 16 05:20:00 userdel[1824548]: removed shadow group 'rooter' owned by 'rooter'
<86>May 16 05:20:00 groupadd[1824600]: group added to /etc/group: name=rooter, GID=1820
<86>May 16 05:20:00 groupadd[1824600]: group added to /etc/gshadow: name=rooter
<86>May 16 05:20:00 groupadd[1824600]: new group: name=rooter, GID=1820
<13>May 16 05:20:17 rpmi: libtheora-2:1.1.1-alt6 sisyphus+277967.100.1.1 1625928129 installed
<13>May 16 05:20:17 rpmi: python3-module-genshi-0.7.9-alt2.1 sisyphus+376369.5100.10.1 1746628134 installed
<13>May 16 05:20:17 rpmi: libamd3-7.10.1-alt1 sisyphus+377064.100.1.2 1741261972 installed
<13>May 16 05:20:17 rpmi: libcamd3-7.10.1-alt1 sisyphus+377064.100.1.2 1741261972 installed
<13>May 16 05:20:17 rpmi: libcolamd3-7.10.1-alt1 sisyphus+377064.100.1.2 1741261972 installed
<13>May 16 05:20:17 rpmi: libccolamd3-7.10.1-alt1 sisyphus+377064.100.1.2 1741261972 installed
<13>May 16 05:20:17 rpmi: icu-utils-1:7.6.1-alt1 sisyphus+375553.100.1.1 1740138060 installed
<13>May 16 05:20:17 rpmi: libicu-devel-1:7.6.1-alt1 sisyphus+375553.100.1.1 1740138060 installed
<13>May 16 05:20:17 rpmi: dbus-tools-1.16.2-alt1 sisyphus+376383.100.1.1 1740749230 installed
<86>May 16 05:20:17 groupadd[1909346]: group added to /etc/group: name=messagebus, GID=999
<86>May 16 05:20:17 groupadd[1909346]: group added to /etc/gshadow: name=messagebus
<86>May 16 05:20:17 groupadd[1909346]: new group: name=messagebus, GID=999
<86>May 16 05:20:17 useradd[1909371]: new user: name=messagebus, UID=999, GID=999, home=/run/dbus, shell=/dev/null, from=none
<13>May 16 05:20:17 rpmi: dbus-1.16.2-alt1 sisyphus+376383.100.1.1 1740749230 installed
<13>May 16 05:20:17 rpmi: libdbus-devel-1.16.2-alt1 sisyphus+376383.100.1.1 1740749230 installed
<13>May 16 05:20:17 rpmi: libsoundtouch-2.4.0-alt1 sisyphus+380663.100.1.1 1744004921 installed
<13>May 16 05:20:17 rpmi: libimagequant-2.17.0-alt1_1 sisyphus+291138.100.1.1 1638394107 installed
<13>May 16 05:20:17 rpmi: libmtp9-1.1.22-alt1 sisyphus+363501.100.1.1 1732723457 installed
<13>May 16 05:20:17 rpmi: libmng-2.0.3-alt3 sisyphus+363683.100.1.1 1732898408 installed
<13>May 16 05:20:17 rpmi: libxkbcommon-devel-1.9.2-alt1 sisyphus+383571.100.1.1 1746644628 installed
<13>May 16 05:20:17 rpmi: libv4l-1.30.1-alt1 sisyphus+383276.100.1.1 1746438471 installed
<13>May 16 05:20:17 rpmi: libturbojpeg-2:3.0.2-alt2.1 sisyphus+340135.100.1.1 1707449145 installed
<13>May 16 05:20:17 rpmi: qt6-charts-common-6.8.2-alt1 sisyphus+374507.3200.8.2 1739841027 installed
<13>May 16 05:20:17 rpmi: qt6-multimedia-common-6.8.2-alt1 sisyphus+374507.700.8.2 1739834524 installed
<13>May 16 05:20:17 rpmi: qt6-serialport-common-6.8.2-alt1 sisyphus+374507.1500.8.2 1739835340 installed
<13>May 16 05:20:17 rpmi: libqt6-serialport-6.8.2-alt1 sisyphus+374507.1500.8.2 1739835340 installed
<13>May 16 05:20:17 rpmi: qt6-sensors-common-6.8.2-alt1 sisyphus+374507.1600.8.2 1739835466 installed
<13>May 16 05:20:17 rpmi: libqt6-sensors-6.8.2-alt1 sisyphus+374507.1600.8.2 1739835466 installed
<13>May 16 05:20:17 rpmi: qt6-svg-common-6.8.2-alt1 sisyphus+374507.600.8.2 1739834258 installed
<13>May 16 05:20:17 rpmi: qt6-speech-common-6.8.2-alt1 sisyphus+374507.3500.8.2 1739841876 installed
<13>May 16 05:20:17 rpmi: qt6-webchannel-common-6.8.2-alt1 sisyphus+374507.1200.8.2 1739834864 installed
<13>May 16 05:20:17 rpmi: qt6-websockets-common-6.8.2-alt1 sisyphus+374507.1100.8.2 1739834777 installed
<13>May 16 05:20:17 rpmi: qt6-imageformats-common-6.8.2-alt1 sisyphus+376290.16000.24.2 1745390896 installed
